simTime,id,state,routeId,corridorId,pos,v_ms,jIdx,holdUntil,event,detail
915.0,14,inbound,2A,2A,1.0014,0.00,5,—,DELAY_START,"jIdx=5"
925.0,20,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
925.0,20,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
950.0,21,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
950.0,22,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
950.0,21,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
950.0,22,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
955.0,14,dwell,EG-B,2A,0.0889,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
955.0,15,outbound,EG-E,2B,0.0300,0.00,0,—,OUTBOUND_START,""
955.0,15,outbound,EG-E,2B,0.0300,0.00,0,—,DELAY_START,"jIdx=0"
955.0,16,inbound,3A,3A,1.0004,0.00,6,—,DELAY_START,"jIdx=6"
960.0,9,outbound,EG-A,2B,1.0000,0.00,8,960.0,DELAY_START,"jIdx=8"
965.0,17,inbound,1A,1A,0.9441,0.05,5,—,DELAY_START,"jIdx=5"
975.0,18,inbound,2B,2B,1.0009,0.00,6,—,DELAY_START,"jIdx=6"
985.0,17,inbound,1A,1A,1.0006,0.00,6,—,DELAY_START,"jIdx=6"
990.0,16,dwell,EG-A,3A,0.0936,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
995.0,23,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
995.0,23,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1000.0,14,outbound,EG-B,2A,0.0889,0.00,0,—,OUTBOUND_START,""
1000.0,14,outbound,EG-B,2A,0.0889,0.00,0,—,DELAY_START,"jIdx=0"
1000.0,19,inbound,2A,2A,1.0011,0.00,5,—,DELAY_START,"jIdx=5"
1005.0,24,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
1005.0,24,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1020.0,18,dwell,EG-D,2B,0.0835,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1025.0,17,dwell,EG-E,1A,0.0885,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
1030.0,19,dwell,EG-A,2A,0.0756,0.00,0,—,DWELL_START,"onSite=3/98 onStreet=0/22"
1035.0,25,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1035.0,16,outbound,EG-A,3A,0.0936,0.00,0,—,OUTBOUND_START,""
1035.0,16,outbound,EG-A,3A,0.0936,0.00,0,—,DELAY_START,"jIdx=0"
1035.0,25,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1055.0,20,inbound,2B,2B,1.0013,0.00,6,—,DELAY_START,"jIdx=6"
1065.0,26,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1065.0,18,outbound,EG-D,2B,0.0835,0.00,0,—,OUTBOUND_START,""
1065.0,18,outbound,EG-D,2B,0.0835,0.00,0,—,DELAY_START,"jIdx=0"
1065.0,26,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1070.0,17,outbound,EG-E,1A,0.0885,0.00,0,—,OUTBOUND_START,""
1070.0,17,outbound,EG-E,1A,0.0885,0.00,0,—,DELAY_START,"jIdx=0"
1075.0,13,outbound,EG-A,2B,1.0000,0.00,8,1080.0,DELAY_START,"jIdx=8"
1075.0,19,outbound,EG-A,2A,0.0756,0.00,0,—,OUTBOUND_START,""
1075.0,19,outbound,EG-A,2A,0.0756,0.00,0,—,DELAY_START,"jIdx=0"
1075.0,22,inbound,3A,3A,0.7149,0.00,3,—,DELAY_START,"jIdx=3"
1080.0,20,dwell,EG-C,2B,0.0433,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1085.0,21,inbound,2A,2A,1.0012,0.00,5,—,DELAY_START,"jIdx=5"
1095.0,27,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
1095.0,24,inbound,1A,1A,0.7406,0.00,4,1092.5,DELAY_START,"jIdx=4"
1095.0,27,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1115.0,28,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1115.0,28,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1125.0,20,outbound,EG-C,2B,0.0433,0.00,0,—,OUTBOUND_START,""
1125.0,20,outbound,EG-C,2B,0.0433,0.00,0,—,DELAY_START,"jIdx=0"
1125.0,21,dwell,EG-B,2A,0.0888,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1125.0,23,inbound,2B,2B,1.0005,0.00,6,—,DELAY_START,"jIdx=6"
