simTime,id,state,routeId,corridorId,pos,v_ms,jIdx,holdUntil,event,detail
2140.0,37,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
2140.0,37,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2145.0,25,outbound,EG-A,2A,0.0886,0.00,0,—,OUTBOUND_START,""
2145.0,25,outbound,EG-A,2A,0.0886,0.00,0,—,DELAY_START,"jIdx=0"
2150.0,24,outbound,EG-D,1A,0.0479,0.00,0,—,OUTBOUND_START,""
2150.0,24,outbound,EG-D,1A,0.0479,0.00,0,—,DELAY_START,"jIdx=0"
2155.0,28,inbound,2A,2A,1.0007,0.00,5,—,DELAY_START,"jIdx=5"
2160.0,38,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
2160.0,26,dwell,EG-B,3A,0.0563,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
2160.0,38,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2165.0,29,inbound,2B,2B,1.0006,0.00,6,—,DELAY_START,"jIdx=6"
2170.0,27,outbound,EG-A,2B,0.0941,0.00,0,—,OUTBOUND_START,""
2170.0,27,outbound,EG-A,2B,0.0941,0.00,0,—,DELAY_START,"jIdx=0"
2175.0,39,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
2175.0,39,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2185.0,28,dwell,EG-E,2A,0.0588,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
2200.0,29,dwell,EG-A,2B,0.0941,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
2205.0,26,outbound,EG-B,3A,0.0563,0.00,0,—,OUTBOUND_START,""
2205.0,26,outbound,EG-B,3A,0.0563,0.00,0,—,DELAY_START,"jIdx=0"
2210.0,40,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
2210.0,40,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2215.0,33,inbound,2B,2B,1.0010,0.00,6,—,DELAY_START,"jIdx=6"
2220.0,30,inbound,1A,1A,0.9463,0.00,5,—,DELAY_START,"jIdx=5"
2225.0,32,inbound,2A,2A,1.0002,0.00,5,—,DELAY_START,"jIdx=5"
2230.0,41,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
2230.0,28,outbound,EG-E,2A,0.0588,0.00,0,—,OUTBOUND_START,""
2230.0,28,outbound,EG-E,2A,0.0588,0.00,0,—,DELAY_START,"jIdx=0"
2230.0,41,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2235.0,42,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
2235.0,42,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2240.0,30,inbound,1A,1A,1.0002,0.00,6,—,DELAY_START,"jIdx=6"
2245.0,29,outbound,EG-A,2B,0.0941,0.00,0,—,OUTBOUND_START,""
2245.0,29,outbound,EG-A,2B,0.0941,0.00,0,—,DELAY_START,"jIdx=0"
2245.0,32,dwell,EG-A,2A,0.0380,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
2250.0,31,inbound,3A,3A,1.0004,0.00,6,—,DELAY_START,"jIdx=6"
2255.0,43,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
2255.0,33,dwell,EG-B,2B,0.0787,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
2255.0,43,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2260.0,44,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
2260.0,44,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2270.0,34,inbound,2B,2B,1.0007,0.00,6,—,DELAY_START,"jIdx=6"
2275.0,30,dwell,EG-A,1A,0.0941,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
2275.0,35,inbound,2A,2A,0.9299,0.20,4,—,DELAY_START,"jIdx=4"
2280.0,23,outbound,EG-A,2B,1.0000,0.00,8,2280.0,DELAY_START,"jIdx=8"
2290.0,45,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
2290.0,32,outbound,EG-A,2A,0.0380,0.00,0,—,OUTBOUND_START,""
