simTime,id,state,routeId,corridorId,pos,v_ms,jIdx,holdUntil,event,detail
5385.0,406,inbound,2A,2A,0.5533,0.64,2,—,DELAY_END,"delayedFor=20.0s"
5385.0,412,inbound,2A,2A,0.5481,0.63,1,—,DELAY_END,"delayedFor=170.0s"
5385.0,427,inbound,2B,2B,0.5123,0.17,2,—,DELAY_START,"jIdx=2 holdAt=none"
5385.0,447,outbound,EG-A,3A,0.0840,3.04,0,—,DELAY_END,"delayedFor=5.0s"
5385.0,451,inbound,2B-RR1,2B,0.6148,0.85,3,—,DELAY_END,"delayedFor=25.0s"
5385.0,451,inbound,2B-RR1,2B,0.6148,0.85,3,—,JUNCTION_PASS,"J4(stop)"
5385.0,452,inbound,2A-RR2,2A,0.6797,0.89,4,—,JUNCTION_PASS,"J5(yield)"
5385.0,455,inbound,2A-RR2,2A,0.6591,0.42,4,—,DELAY_START,"jIdx=4 holdAt=none"
5385.0,474,inbound,1A,1A,0.6497,0.63,4,—,DELAY_END,"delayedFor=10.0s"
5385.0,475,inbound,2A-RR1,2A,0.5836,0.18,2,—,DELAY_START,"jIdx=2 holdAt=none"
5385.0,484,inbound,2B-RR2,2B,0.6631,0.14,5,—,DELAY_START,"jIdx=5 holdAt=none"
5385.0,488,inbound,1A,1A,0.5004,0.63,3,—,DELAY_END,"delayedFor=100.0s"
5385.0,499,inbound,3A-RR2,3A,0.6276,0.42,3,—,DELAY_START,"jIdx=3 holdAt=none"
5385.0,503,inbound,2B,2B,0.4194,0.60,2,—,DELAY_END,"delayedFor=10.0s"
5385.0,510,inbound,3A-RR2,3A,0.6063,0.25,3,—,DELAY_START,"jIdx=3 holdAt=none"
5385.0,511,inbound,2A-RR2,2A,0.4198,0.60,2,—,DELAY_END,"delayedFor=205.0s"
5385.0,522,inbound,3A,3A,0.6681,0.63,3,—,DELAY_END,"delayedFor=10.0s"
5385.0,523,inbound,2B,2B,0.4055,0.60,2,—,DELAY_END,"delayedFor=10.0s"
5385.0,528,inbound,3A,3A,0.6576,0.64,3,—,DELAY_END,"delayedFor=25.0s"
5385.0,535,inbound,3A,3A,0.6540,0.64,3,—,DELAY_END,"delayedFor=20.0s"
5385.0,542,inbound,2B,2B,0.3731,0.60,2,—,DELAY_END,"delayedFor=40.0s"
5385.0,547,inbound,2A-RR1,2A,0.3555,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5385.0,548,inbound,2B,2B,0.3591,0.60,2,—,DELAY_END,"delayedFor=40.0s"
5385.0,584,inbound,2B-RR3,2B,0.2531,0.60,1,—,DELAY_END,"delayedFor=70.0s"
5385.0,589,inbound,2A-RR1,2A,0.1154,0.60,0,—,DELAY_END,"delayedFor=30.0s"
5385.0,590,inbound,2B-RR3,2B,0.2337,0.60,1,—,DELAY_END,"delayedFor=70.0s"
5385.0,602,inbound,2A,2A,0.0963,0.60,0,—,DELAY_END,"delayedFor=60.0s"
5385.0,603,inbound,2B-RR2,2B,0.1948,0.60,1,—,DELAY_END,"delayedFor=105.0s"
5385.0,605,inbound,2A-RR1,2A,0.0880,0.60,0,—,DELAY_END,"delayedFor=25.0s"
5385.0,610,inbound,2A-RR1,2A,0.0880,0.60,0,—,DELAY_END,"delayedFor=25.0s"
5385.0,611,inbound,2B,2B,0.2859,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5385.0,616,inbound,2A-RR1,2A,0.0880,0.60,0,—,DELAY_END,"delayedFor=25.0s"
5385.0,617,inbound,2B-RR3,2B,0.1998,0.60,1,—,DELAY_END,"delayedFor=100.0s"
5385.0,618,inbound,1A-RR6,1A,0.9516,3.31,7,—,DELAY_END,"delayedFor=5.0s"
5385.0,618,inbound,1A-RR6,1A,0.9516,3.31,7,—,JUNCTION_PASS,"J6(none)"
5385.0,622,inbound,2A-RR1,2A,0.0880,0.60,0,—,DELAY_END,"delayedFor=25.0s"
5385.0,629,inbound,2A-RR1,2A,0.0880,0.60,0,—,DELAY_END,"delayedFor=25.0s"
5385.0,630,inbound,2B-RR3,2B,0.1804,0.60,1,—,DELAY_END,"delayedFor=100.0s"
5385.0,633,inbound,2A-RR1,2A,0.0880,0.60,0,—,DELAY_END,"delayedFor=25.0s"
5385.0,635,inbound,2A-RR1,2A,0.0880,0.60,0,—,DELAY_END,"delayedFor=25.0s"
5385.0,637,inbound,3A-RR2,3A,0.5101,0.60,2,—,DELAY_END,"delayedFor=205.0s"
5385.0,649,inbound,3A-RR1,3A,0.5960,0.60,2,—,DELAY_END,"delayedFor=205.0s"
5385.0,678,inbound,3A-RR2,3A,0.4808,0.60,2,—,DELAY_END,"delayedFor=115.0s"
5385.0,690,inbound,3A-RR1,3A,0.5611,0.60,2,—,DELAY_END,"delayedFor=315.0s"
5385.0,710,inbound,2B-RR1,2B,0.0579,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
